games_played,player_efficiency_rating,offensive_plus_minus,value_over_replace_player,three_pointer_made_per_game,three_pointer_attempts_per_game,two_pointer_made_per_game,two_pointer_attempts_per_game,free_throw_made_per_game,free_throw_attempts_per_game,defensive_rebound_per_game,assists_per_game,steals_per_game,turnovers_per_game,points_per_game,position_PF,position_PG,position_SF,position_SG,conference_WEST,starter,win_shares
25,10.4,-4.0,-1.1129630438980358,-0.8209196610201621,-0.8879291441105951,0.8067418079280748,1.2282359211504499,0.8966211719516171,1.5640927963130062,3.5,1.5,0.5,1.9,10.8,0,0,0,0,1,0,-0.1
11,6.8,-4.8,-0.533761579042883,-0.6699976996350843,-0.7165048193549214,-1.0949387374617778,-1.0534363400225424,-0.6394372404786506,-0.4599760598630097,0.4,1.0,0.4,0.6,2.3,0,1,0,0,0,0,0.1
47,12.5,-1.9,-0.12004624700348814,-0.8209196610201621,-0.8879291441105951,-0.2799327894375551,-0.4830182747292944,-0.4090284786141104,-0.21463438032652296,2.2,0.7,0.6,0.8,5.1,1,0,0,0,0,1,2.7
16,17.6,0.5,-0.03730318059560918,-0.8209196610201621,-0.8879291441105951,1.5674140260840161,1.3912125112342348,2.0486649812743174,1.9934407355018584,5.8,1.6,1.4,1.8,15.2,1,0,0,0,0,0,1.9
25,9.0,-3.3,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.4429339790423997,-0.3200416846455093,-0.02501387550654354,0.030707299209963946,3.0,0.9,0.6,0.9,5.0,1,0,0,0,1,0,0.6
12,11.4,-2.4,-0.45101851263500403,-0.36815377686492845,-0.2593732866731249,-0.9862712777252147,-0.9719480449806499,-0.7162401611001639,-0.7666531592836182,0.9,0.7,0.4,0.4,3.1,0,0,0,1,1,0,0.1
10,0.8,-8.3,-0.6992477118586409,-0.6699976996350843,-0.48793905301402324,-0.8776038179886517,-0.4830182747292944,-0.33222555799259695,-0.09196354055827957,0.6,1.0,0.4,1.5,3.4,0,0,0,1,1,0,-0.6
27,15.2,1.6,-0.12004624700348814,2.1975195666813963,1.9691429351506327,0.9697429975329197,1.146747626108557,1.0502270131946436,0.7667323378194243,3.3,2.6,0.6,1.7,17.5,0,0,1,0,1,0,2.2
11,10.7,-1.8,-0.533761579042883,-0.8209196610201621,-0.6022219361844723,-0.8232700881203702,-0.7546459248689363,-0.8698460023431905,-1.0119948388201052,1.1,2.7,0.4,0.8,2.5,0,1,0,0,1,0,-0.1
47,13.7,-0.1,-0.2855323798192461,0.5373779914455391,0.4834654539347943,0.9697429975329197,1.3640497462202708,0.6662124100870768,0.644061498051181,2.9,2.2,0.5,2.0,13.9,0,0,0,1,1,1,2.5
35,11.8,-4.8,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-1.0805991050365067,-0.7162401611001639,-0.7053177393994966,1.8,0.4,0.3,0.7,2.2,0,0,0,0,0,0,0.7
50,18.3,2.2,1.2865858819304543,0.9901438756007727,0.7120312202756924,1.1870779170060455,1.1739103911225217,1.357438695680697,1.6254282161971283,3.2,2.6,1.5,1.8,16.4,0,0,1,0,1,1,5.3
47,19.7,2.7,0.7901274834831805,0.23553406867538315,0.08347536283822236,2.2194187845033944,2.423397581764874,1.1270299338161571,0.828067757703546,4.3,2.1,1.0,2.3,18.4,0,0,1,0,0,1,4.0
14,12.7,-0.9,-0.45101851263500403,0.08461210729030527,0.3120411291791207,-0.22559905956927354,-0.157065094561724,-0.10181679612805698,-0.09196354055827957,1.2,1.3,1.0,1.1,7.6,0,1,0,0,1,0,0.2
17,8.2,-3.1,-0.533761579042883,0.3864560300604612,0.5977483371052434,-0.9319375478569333,-0.8089714548968647,-0.7930430817216773,-0.7666531592836182,1.6,2.2,0.5,1.6,4.5,0,1,0,0,1,0,-0.2
47,14.7,-0.5,-0.20278931341136713,-0.2172318154798505,-0.14509040350267582,-0.11693159983271068,-0.1299023295477599,-0.10181679612805698,0.030707299209963946,2.4,1.6,1.0,1.4,7.4,0,0,1,0,1,1,1.2
36,9.1,-4.6,-0.78199077826652,-0.8209196610201621,-0.8307877025253705,-0.9319375478569333,-0.9176225149527215,-0.48583139923562374,-0.4599760598630097,1.1,0.3,0.1,0.6,2.7,0,0,0,0,1,0,0.3
49,14.4,-1.0,-0.2855323798192461,-0.36815377686492845,-0.14509040350267582,0.589406888454949,0.9022827409828796,0.8198182513301037,0.7053969179353028,2.4,1.9,1.0,1.5,11.1,0,0,1,0,0,1,1.8
47,19.7,-1.1,-0.12004624700348814,-0.8209196610201621,-0.8879291441105951,-0.3342665193058367,-0.3200416846455093,0.43580364822253675,0.644061498051181,2.0,0.6,0.9,1.2,6.0,1,0,0,0,1,1,2.6
50,14.1,0.4,0.8728705498910595,0.688299952830617,0.769172661860917,0.3720719689818229,0.2503763806477389,0.8966211719516171,0.828067757703546,4.0,1.5,1.5,1.5,12.4,0,0,1,0,1,1,5.6
19,1.9,-7.2,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-1.0805991050365067,-0.9466489229647039,-1.0119948388201052,0.6,0.2,0.1,0.4,1.5,0,0,0,0,0,0,0.0
16,0.7,-11.1,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.2579399270666225,-1.2164129301063278,-1.0234518435862174,-1.0733302587042268,0.8,0.5,0.0,0.6,0.7,0,0,0,0,0,0,-0.2
50,18.4,2.2,1.0383566827068176,0.23553406867538315,0.08347536283822236,1.024076727401201,1.0380965660527006,1.8950591400312906,1.748099055965372,5.9,3.7,0.8,2.1,15.0,0,0,1,0,1,1,5.8
15,3.9,-3.8,-0.533761579042883,-0.06630985409477261,0.19775824600867145,-1.0949387374617778,-0.9991108099946142,-1.1002547642077307,-1.0733302587042268,1.1,0.5,0.2,0.3,2.9,0,0,1,0,0,0,0.0
21,12.4,-0.1,-0.2855323798192461,1.2919877983709285,0.9405969866165909,-0.3342665193058367,-0.3472044496594734,-0.4090284786141104,-0.4599760598630097,1.6,1.5,0.6,0.7,9.1,0,0,1,0,1,0,1.3
31,11.1,-2.9,-0.533761579042883,-0.5190757382500063,-0.48793905301402324,0.15473704950869688,0.33186467568963146,0.2053948863579966,-0.030628120674157815,2.2,1.2,1.0,1.1,8.1,0,0,1,0,1,0,1.1
32,12.1,-3.0,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.6602688985155257,-0.7274831598549723,-0.7162401611001639,-0.7053177393994966,2.8,0.4,0.2,0.8,3.3,0,0,0,0,0,0,0.7
18,8.7,-2.5,-0.45101851263500403,-0.6699976996350843,-0.6593633777696968,-1.0406050075934963,-0.9991108099946142,-0.8698460023431905,-0.82798857916774,0.9,0.9,0.2,0.4,2.2,0,0,0,1,0,0,0.3
50,13.4,-1.6,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,0.20907077937697843,0.277539145661703,1.2038328544376704,1.68676363608125,4.6,1.3,0.7,1.4,9.1,0,0,0,0,0,1,2.9
21,13.2,-1.7,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.5645065697711871,-0.4090284786141104,-0.2759698002106446,1.6,0.0,0.5,0.9,4.1,1,0,0,0,1,0,0.1
30,11.3,-3.9,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.8776038179886517,-0.7546459248689363,0.2053948863579966,0.46005523839881574,1.1,0.2,0.1,0.8,3.8,1,0,0,0,0,0,0.2
23,7.1,-3.9,-0.616504645450762,-0.36815377686492845,-0.08794896191745134,-0.7689363582520887,-0.7274831598549723,-0.9466489229647039,-0.82798857916774,0.7,0.6,0.7,0.9,3.7,0,0,0,1,1,0,-0.5
43,16.6,0.0,0.04543988581226978,-0.8209196610201621,-0.8307877025253705,1.4044128364791717,1.798653986443698,1.357438695680697,1.4414219565447635,4.7,1.6,0.7,1.5,13.7,0,0,0,0,1,1,3.7
48,14.3,-0.6,-0.20278931341136713,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.6731576298270437,0.0517890451149699,0.39871981851469424,4.5,1.0,1.0,1.3,4.8,1,0,0,0,1,1,2.3
36,17.9,2.9,0.9556136162989386,1.1410658369858508,1.3405870777131628,1.1327441871377641,1.527026336304056,2.893497108110964,2.6067949343430756,2.8,3.3,1.0,2.8,18.7,0,0,0,1,0,0,4.4
49,20.2,1.3,0.2936690850359067,-0.8209196610201621,-0.8879291441105951,2.002083865030268,2.0159561065554117,0.5126065688440502,0.39871981851469424,4.1,1.1,0.4,1.5,14.9,0,0,0,0,0,1,3.4
48,12.9,-1.7,0.2109260186280278,-0.6699976996350843,-0.6593633777696968,0.20907077937697843,0.35902744070359555,0.5894094894655633,0.644061498051181,2.9,6.3,2.1,2.3,8.6,0,1,0,0,0,1,3.8
26,9.8,-6.0,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-1.134924635064435,-0.7930430817216773,-0.6439823195153749,1.1,0.0,0.2,0.3,1.6,0,0,0,0,1,0,0.3
37,16.7,1.1,0.45915521785166474,0.08461210729030527,0.3120411291791207,1.4044128364791717,1.7443284564157697,2.0486649812743174,1.9321053156177368,3.1,2.5,1.2,2.1,16.4,0,0,1,0,0,0,3.0
18,9.7,-3.9,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.9862712777252147,-0.9176225149527215,-0.33222555799259695,-0.5826468996312532,0.8,0.3,0.1,0.5,2.6,1,0,0,0,0,0,0.4
42,15.2,0.5,-0.12004624700348814,0.3864560300604612,0.8263141034461416,0.480739428718386,0.847957210954951,2.663088346246424,2.3614532548065887,1.9,2.8,0.8,2.9,14.5,0,0,0,1,0,0,1.9
50,13.9,0.4,0.5418982842595436,1.5938317211410846,2.197708701491531,0.6437406183232304,1.010933801038736,-0.02501387550654354,-0.030628120674157815,2.6,4.7,1.4,1.7,13.8,0,0,0,1,1,1,3.0
23,11.3,-6.0,-0.6992477118586409,-0.8209196610201621,-0.8307877025253705,-0.17126532970099223,-0.048414034505867364,-0.48583139923562374,-0.21463438032652296,2.1,0.5,0.4,1.4,5.5,0,0,0,0,1,0,-0.1
42,8.8,-4.5,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-1.1492724673300594,-1.134924635064435,-0.8698460023431905,-0.8893239990518617,1.3,0.1,0.1,0.3,1.5,0,0,0,0,0,0,0.7
46,10.0,-1.2,-0.616504645450762,0.23553406867538315,0.4263240123495696,-0.4429339790423997,-0.40152997968740184,-0.17861971674957025,-0.3373052200947663,1.7,1.8,0.6,1.0,7.0,0,0,0,1,1,1,0.5
48,13.5,0.5,-0.03730318059560918,0.9901438756007727,1.2263041945427136,-0.4429339790423997,-0.37436721467343775,-0.17861971674957025,-0.3373052200947663,2.1,1.5,0.9,1.1,8.4,0,0,1,0,1,1,1.7
50,14.7,0.8,0.2936690850359067,0.5373779914455391,0.7120312202756924,0.8067418079280748,1.146747626108557,0.2053948863579966,0.21471355886232896,2.5,6.2,1.0,2.2,12.6,0,1,0,0,1,1,3.6
33,18.0,0.4,0.04543988581226978,-0.06630985409477261,0.14061680442344698,-0.22559905956927354,-0.157065094561724,0.0517890451149699,-0.030628120674157815,2.2,1.9,1.2,1.1,7.5,0,0,0,1,1,0,1.3
32,14.7,-0.4,-0.3682754462271251,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.6459948648130796,-0.7162401611001639,-0.7666531592836182,1.6,0.3,0.2,0.4,3.7,1,0,0,0,0,0,1.0
44,20.2,3.4,1.2865858819304543,-0.36815377686492845,-0.31651472825834953,1.5130802962157348,1.9887933415414474,1.8950591400312906,2.0547761553859805,3.5,9.9,1.7,3.2,15.7,0,1,0,0,0,1,4.1
44,12.1,-2.0,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.4972677089106812,-0.40152997968740184,0.0517890451149699,0.1533781389782072,2.2,0.4,0.3,0.8,5.1,1,0,0,0,0,1,1.6
50,11.0,-2.5,-0.2855323798192461,-0.5190757382500063,-0.3736561698435741,-0.7689363582520887,-0.5916693347851513,-0.17861971674957025,0.030707299209963946,1.6,3.0,0.9,1.3,4.3,0,1,0,0,0,1,0.4
36,9.5,-2.4,-0.616504645450762,0.23553406867538315,0.19775824600867145,-0.5516014387789626,-0.5101810397432586,-0.7930430817216773,-0.8893239990518617,2.0,0.7,0.8,0.9,5.8,0,0,1,0,1,0,0.2
46,15.2,-0.7,-1.1957061103059148,-0.8209196610201621,-0.8307877025253705,2.2194187845033944,2.450560346778839,1.357438695680697,1.5027573764288849,3.1,1.5,0.3,2.6,16.8,1,0,0,0,1,1,0.7
39,13.7,-0.6,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.4429339790423997,-0.6459948648130796,-0.6394372404786506,-0.5213114797471315,1.8,0.4,0.4,0.5,4.3,0,0,0,0,0,0,1.5
50,13.1,-2.1,-0.12004624700348814,-0.8209196610201621,-0.8879291441105951,0.42640569885010443,0.4948412657734165,-0.17861971674957025,0.0920427190940857,4.1,1.1,0.9,1.5,8.1,1,0,0,0,0,1,2.5
17,12.8,-0.6,-0.3682754462271251,-0.36815377686492845,-0.2593732866731249,-0.7146026283838072,-0.7274831598549723,-0.33222555799259695,-0.3986406399788881,1.5,0.9,0.2,0.9,4.6,0,0,1,0,0,0,0.4
33,16.9,1.5,-0.03730318059560918,-0.06630985409477261,-0.030807520332226734,0.046069589772134,-0.157065094561724,0.0517890451149699,0.39871981851469424,1.5,0.9,0.7,0.9,8.5,0,0,1,0,0,0,1.8
49,15.0,-0.5,0.04543988581226978,-0.8209196610201621,-0.8879291441105951,1.2414116468743273,0.9294455059968437,-0.02501387550654354,0.0920427190940857,4.9,2.1,0.9,1.8,11.3,1,0,0,0,0,1,3.7
49,17.0,-0.8,0.04543988581226978,-0.8209196610201621,-0.8879291441105951,-0.22559905956927354,-0.37436721467343775,-0.48583139923562374,-0.2759698002106446,2.1,0.8,0.9,0.9,5.3,0,0,0,0,0,1,2.5
45,20.8,2.6,0.45915521785166474,-0.8209196610201621,-0.8307877025253705,2.0564175948985497,2.1246071666112685,1.280635775059184,1.9321053156177368,5.0,1.7,0.6,1.5,16.0,1,0,0,0,1,1,4.0
50,16.7,2.6,0.04543988581226978,1.2919877983709285,1.7977186103949592,1.1327441871377641,1.418375276248199,0.9734240925731301,0.8894031775876677,2.0,7.4,0.8,2.4,16.5,0,1,0,0,1,1,2.2
42,19.6,2.0,0.6246413506674227,-0.2172318154798505,-0.14509040350267582,2.5454211637130832,3.0209784120720875,3.5079204730830713,3.0974782934160485,5.8,1.5,1.0,3.2,21.8,1,0,0,0,0,0,3.7
10,13.5,-5.1,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-0.7146026283838072,-0.836134219910829,-0.5626343198571371,-0.6439823195153749,2.1,0.1,0.2,1.1,3.4,1,0,0,0,0,0,0.2
19,13.3,-4.6,-0.45101851263500403,-0.6699976996350843,-0.6593633777696968,-1.1492724673300594,-1.1620874000783992,-0.33222555799259695,-0.4599760598630097,0.5,0.6,0.3,0.7,2.3,0,1,0,0,1,0,0.1
37,10.2,-3.3,-0.6992477118586409,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.3472044496594734,-1.0234518435862174,-1.0119948388201052,3.0,0.3,0.4,0.5,3.4,1,0,0,0,0,0,0.5
42,17.0,1.6,0.5418982842595436,1.4429097597560065,1.5120114024688365,1.6760814858205793,2.1246071666112685,0.8966211719516171,1.68676363608125,6.0,3.1,1.5,2.8,18.7,1,0,0,0,0,0,2.6
39,12.6,-2.9,-0.78199077826652,-0.8209196610201621,-0.8879291441105951,-0.17126532970099223,-0.18422785957568835,-0.10181679612805698,0.27604897874645073,2.5,0.2,0.2,0.9,5.9,1,0,0,0,1,0,0.6
46,16.2,0.3,0.5418982842595436,-0.8209196610201621,-0.8879291441105951,-0.06259786996442912,-0.3200416846455093,-0.4090284786141104,0.5213906582829375,5.4,0.4,1.1,0.8,6.0,0,0,0,0,0,1,3.6
48,15.9,-0.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,0.31773823911354154,0.5220040307873809,0.5126065688440502,0.644061498051181,2.4,1.0,0.3,1.5,8.6,0,0,1,0,0,1,1.0
49,16.7,0.2,0.7073844170753015,-0.36815377686492845,-0.5450804945992478,1.1327441871377641,0.983771036024772,0.8966211719516171,1.0120740173559113,3.8,1.2,1.0,1.6,12.8,1,0,0,0,1,1,5.0
33,6.9,-3.2,-0.533761579042883,-0.2172318154798505,-0.20223184508790043,-1.0406050075934963,-1.0262735750085783,-0.7162401611001639,-0.82798857916774,1.2,1.8,0.3,1.0,3.1,0,0,0,1,0,0,0.5
50,13.2,-0.8,0.7901274834831805,0.839221914215695,0.8263141034461416,-0.5516014387789626,-0.4830182747292944,-0.33222555799259695,-0.2759698002106446,3.0,5.4,2.1,2.6,7.6,0,1,0,0,0,1,3.1
38,9.5,-1.5,-0.533761579042883,0.688299952830617,0.5977483371052434,-0.9319375478569333,-0.8632969849247932,-0.7162401611001639,-0.7666531592836182,1.4,0.8,0.7,0.9,5.4,0,0,0,1,1,0,0.3
49,17.0,0.3,0.12818295222014872,-0.8209196610201621,-0.8879291441105951,0.15473704950869688,-0.02125126949190303,0.5894094894655633,0.5213906582829375,3.5,0.7,0.6,1.2,8.1,0,0,1,0,0,1,4.0
42,19.5,0.8,0.9556136162989386,-0.6699976996350843,-0.43079761142879863,3.4147608416055877,3.3197688272256927,0.28219780697950986,1.2574156968923977,9.4,4.1,1.4,3.5,20.0,1,0,0,0,1,0,3.6
38,7.0,-6.3,-0.9474769110822778,-0.8209196610201621,-0.8879291441105951,-0.5516014387789626,-0.21139062458965244,-0.7930430817216773,-0.8893239990518617,1.6,0.5,0.3,0.4,3.8,0,0,0,0,0,0,-0.3
50,16.9,1.5,0.9556136162989386,0.9901438756007727,1.0548798697870398,0.5350731585866675,0.549166795801345,1.280635775059184,1.0734094372400327,2.8,6.4,2.0,2.8,14.1,0,1,0,0,0,1,4.8
14,11.5,-3.0,-0.45101851263500403,-0.8209196610201621,-0.8307877025253705,-0.22559905956927354,-0.26571615461758086,-0.10181679612805698,-0.1532989604424012,1.4,1.4,1.1,0.9,5.8,0,0,0,1,1,0,0.4
49,6.5,-4.7,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-1.203606197198341,-1.1620874000783992,-0.9466489229647039,-0.7053177393994966,1.6,0.3,0.1,0.3,1.2,0,0,0,0,0,1,0.7
46,12.8,-0.8,-0.533761579042883,-0.06630985409477261,-0.14509040350267582,-0.8232700881203702,-0.700320394841008,-0.48583139923562374,-0.5213114797471315,0.7,2.2,0.6,1.0,4.5,0,1,0,0,1,1,0.3
20,9.4,-5.3,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.9319375478569333,-1.0534363400225424,-0.5626343198571371,-0.1532989604424012,1.8,0.1,0.2,0.8,2.5,1,0,0,0,0,0,0.2
39,15.8,1.7,-0.12004624700348814,0.3864560300604612,0.4834654539347943,-0.9862712777252147,-1.0534363400225424,-0.6394372404786506,-0.7666531592836182,1.0,1.8,0.5,0.9,4.8,0,1,0,0,0,0,1.0
40,15.2,-1.8,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-0.7146026283838072,-0.6459948648130796,-0.10181679612805698,-0.09196354055827957,1.9,0.6,0.4,0.8,4.0,1,0,0,0,1,0,1.1
50,10.4,-2.5,-0.533761579042883,-0.36815377686492845,-0.43079761142879863,-0.5516014387789626,-0.4286927447013661,-0.48583139923562374,-0.6439823195153749,1.3,2.6,1.0,1.1,5.0,0,1,0,0,0,1,1.2
38,10.7,-2.0,-0.6992477118586409,-0.5190757382500063,-0.48793905301402324,-0.38860024917411823,-0.1027395645337958,1.0502270131946436,1.0120740173559113,1.2,1.0,0.7,1.3,7.3,0,0,1,0,1,0,0.2
25,7.4,-3.1,-0.45101851263500403,-0.8209196610201621,-0.8879291441105951,-1.203606197198341,-1.134924635064435,-0.9466489229647039,-1.0119948388201052,1.9,0.6,0.5,0.5,1.2,0,0,0,0,1,0,0.4
50,12.8,-0.6,-0.03730318059560918,2.1975195666813963,2.826264558929001,-0.00826414009614756,0.11456255557791795,0.0517890451149699,0.030707299209963946,2.8,6.0,1.9,2.9,12.8,0,1,0,0,1,1,2.1
30,14.5,-1.1,-0.20278931341136713,-0.8209196610201621,-0.8307877025253705,0.31773823911354154,0.46767850075945244,0.0517890451149699,0.46005523839881574,7.1,1.1,0.8,1.5,8.1,0,0,0,0,0,0,2.2
50,18.2,1.9,0.45915521785166474,-0.8209196610201621,-0.8879291441105951,-0.06259786996442912,-0.1299023295477599,0.43580364822253675,0.7053969179353028,3.8,0.5,1.3,0.8,7.1,1,0,0,0,0,1,4.8
48,16.3,2.1,0.7073844170753015,1.1410658369858508,0.8263141034461416,-0.4429339790423997,-0.3472044496594734,0.28219780697950986,0.0920427190940857,2.2,1.7,0.8,1.3,9.3,0,0,1,0,1,1,3.7
50,14.7,-0.4,-0.533761579042883,-0.8209196610201621,-0.8307877025253705,1.5130802962157348,1.4998635712900918,0.6662124100870768,1.0734094372400327,2.4,1.3,0.6,1.5,13.2,0,0,1,0,1,1,2.5
42,15.6,-0.9,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,1.024076727401201,1.3912125112342348,1.2038328544376704,1.0120740173559113,5.7,1.6,0.7,2.0,12.0,0,0,0,0,0,0,2.4
20,4.2,-5.7,-0.533761579042883,-0.8209196610201621,-0.8879291441105951,-1.203606197198341,-1.2707384601342562,-1.1770576848292442,-1.2573365183565919,0.3,0.3,0.2,0.3,0.7,0,0,0,1,0,0,0.0
29,14.1,0.5,-0.03730318059560918,0.08461210729030527,0.02633392125299788,-0.38860024917411823,-0.3472044496594734,-0.17861971674957025,-0.2759698002106446,3.0,5.9,1.1,2.2,6.9,0,1,0,0,0,0,1.6
48,14.7,-0.9,-0.616504645450762,-0.8209196610201621,-0.8879291441105951,-0.06259786996442912,-0.02125126949190303,0.12859196573648315,0.21471355886232896,4.6,0.7,0.5,1.0,6.6,0,0,0,0,1,1,2.2
46,14.4,-1.0,-0.12004624700348814,-0.8209196610201621,-0.6022219361844723,1.1870779170060455,1.418375276248199,0.7430153307085902,0.7667323378194243,3.5,1.6,1.2,1.9,12.2,0,0,0,1,0,1,2.0
15,10.8,-1.7,-0.45101851263500403,-0.6699976996350843,-0.8307877025253705,0.3720719689818229,0.847957210954951,0.43580364822253675,0.46005523839881574,1.9,1.7,0.4,1.3,8.9,0,0,0,1,1,0,0.2
82,20.2,2.6,2.362245745232881,-0.2172318154798505,-0.20223184508790043,2.3280862442399575,2.423397581764874,2.970300028732478,2.852136613879563,7.4,3.3,1.1,3.0,20.3,0,0,1,0,1,1,8.8
29,8.8,-4.1,-0.45101851263500403,-0.36815377686492845,-0.20223184508790043,-1.0406050075934963,-0.8904597499387573,-0.7162401611001639,-0.7666531592836182,1.2,2.0,0.8,1.0,2.8,0,1,0,0,1,0,-0.1
27,4.3,-5.0,-0.8647338446743991,-0.6699976996350843,-0.6022219361844723,-0.9319375478569333,-0.6731576298270437,-1.1002547642077307,-1.1960010984724703,0.7,2.6,0.4,1.1,2.2,0,1,0,0,0,0,-0.7
80,13.2,-1.8,-0.616504645450762,-0.8209196610201621,-0.8307877025253705,0.6437406183232304,0.8751199759689151,0.9734240925731301,0.9507385974717896,2.6,1.2,0.4,1.7,10.5,0,0,0,0,0,1,2.4
64,16.9,1.2,0.45915521785166474,0.5373779914455391,0.7120312202756924,1.2957453767426086,1.418375276248199,2.0486649812743174,1.68676363608125,2.8,3.4,1.4,2.6,16.9,0,0,0,1,1,1,3.3
82,17.4,1.7,1.6175581475619702,0.688299952830617,0.654889778690468,0.9154092676646379,1.0380965660527006,0.6662124100870768,0.644061498051181,2.1,5.1,1.7,1.6,14.0,0,1,0,0,0,1,7.3
72,11.8,-0.6,0.2936690850359067,1.89567564391124,2.2548501430767556,-0.11693159983271068,-0.048414034505867364,-0.7930430817216773,-0.5826468996312532,3.6,1.7,1.3,1.3,10.8,0,0,0,1,1,1,2.8
82,13.8,-0.3,0.45915521785166474,0.688299952830617,0.654889778690468,0.480739428718386,0.33186467568963146,0.6662124100870768,0.644061498051181,3.6,2.9,1.2,2.4,12.3,0,0,1,0,1,1,4.9
73,15.1,-2.1,-0.533761579042883,-0.8209196610201621,-0.8307877025253705,-0.22559905956927354,-0.157065094561724,0.0517890451149699,-0.030628120674157815,2.6,0.9,0.4,1.1,6.0,0,0,0,0,0,1,1.9
82,13.0,0.4,0.5418982842595436,0.839221914215695,0.7120312202756924,-0.8776038179886517,-0.8904597499387573,-0.33222555799259695,-0.3986406399788881,1.4,2.5,0.7,1.0,6.3,0,1,0,0,1,1,4.1
27,10.7,-1.8,-0.6992477118586409,-0.06630985409477261,-0.2593732866731249,-0.00826414009614756,0.08739979056395361,-0.5626343198571371,-0.7053177393994966,1.7,2.9,0.3,1.5,7.4,0,1,0,0,0,0,0.4
82,19.5,3.6,3.1069333429037918,1.744753682526162,1.9120014935654084,0.8610755377963566,0.8751199759689151,0.8966211719516171,0.5827260781670592,2.5,6.1,2.1,3.0,16.2,0,1,0,0,0,1,8.0
82,14.4,0.6,-0.03730318059560918,0.23553406867538315,0.2548996875938961,0.26340450924526,0.413352970731524,-0.25542263737108367,-0.2759698002106446,1.3,3.7,0.6,1.7,9.5,0,1,0,0,0,1,2.4
59,12.2,-1.5,-0.20278931341136713,-0.8209196610201621,-0.8879291441105951,-0.6602688985155257,-0.700320394841008,-0.7162401611001639,-0.7053177393994966,1.3,0.9,0.5,0.6,3.4,0,0,0,1,1,1,1.5
59,10.2,-3.1,-0.78199077826652,-0.8209196610201621,-0.8307877025253705,-0.06259786996442912,0.11456255557791795,0.0517890451149699,0.1533781389782072,3.7,1.3,0.3,1.8,6.7,0,0,0,0,0,1,0.0
49,5.5,-6.9,-0.8647338446743991,-0.8209196610201621,-0.8879291441105951,-1.0949387374617778,-0.9447852799666857,-0.7930430817216773,-0.82798857916774,1.0,0.2,0.3,0.5,1.7,1,0,0,0,1,1,-0.5
59,6.7,-4.3,-0.8647338446743991,-0.36815377686492845,-0.2593732866731249,-1.0949387374617778,-0.9447852799666857,-0.8698460023431905,-0.8893239990518617,0.5,1.5,0.2,0.7,2.6,0,1,0,0,1,1,-0.5
46,10.8,-3.0,-0.533761579042883,-0.8209196610201621,-0.773646260940146,-0.7689363582520887,-0.7274831598549723,-0.4090284786141104,-0.3986406399788881,1.0,0.7,0.3,0.5,3.5,0,0,0,1,1,1,0.8
79,14.0,-1.6,-1.0302199774901568,-0.8209196610201621,-0.8307877025253705,2.1107513247668312,2.369072051736946,1.5878474575452375,1.9321053156177368,4.8,1.9,0.6,2.7,16.6,0,0,0,0,1,1,3.5
72,15.1,1.7,0.12818295222014872,0.3864560300604612,0.2548996875938961,-0.38860024917411823,-0.40152997968740184,-0.48583139923562374,-0.5826468996312532,1.2,1.8,0.4,0.9,7.2,0,1,0,0,0,1,2.4
80,14.6,1.0,1.7003012139698492,2.3484415280664743,1.9691429351506327,-0.3342665193058367,-0.4286927447013661,0.0517890451149699,-0.030628120674157815,4.0,3.6,1.3,1.8,11.8,0,0,0,1,1,1,7.5
